src,tgt,complexity_score,quality_score,tagalog_complexity,is_augmented,uses_calamancy
Yes naalala ko to . Yun nga dahil may immunity ang bigateam di na ulit na nominate ni Sam si TJ . It might have prospered talaga knowing na may idea na si baccla sa meddli issues ni hotdog .,yes naalala ko to . yun nga dahil may immunity ang bigateam di na ulit na nominate ni sam si tj . it might have prospered talaga knowing na may idea na si baccla sa meddling issues ni hotdog .,39.0,0.9,10.0,True,True
Kesa Naman kagaguhan ng mga LP suportahan namin tignan nyo pinaggagawa ni mama Leni nyo .. inspiration nya pla si delima parehong Makati 😜 🤣 😂 😂,kesa naman kagaguhan ng mga lp suportahan namin tignan nyo pinaggagawa ni mama leni nyo .. inspiration nya pla si delima parehong makati .,35.1,0.9,10.0,False,True
"Justin plastered a smile because his son cam remember it well . "" That  s right . Minsan , may mga pagkakataon lang na nasasaktan tayo at nakakasakit tayo kasi we care for that person and we love them . That  s the case between me and your Dada . Naiintindihan mo na ba ,   nak ? ""","justin plastered a smile because his son cam remember it well . that  s right . minsan , may mga pagkakataon lang na nasasaktan tayo at nakakasakit tayo kasi we care for that person and we love them . that  s the case between me and your dada . naiintindihan mo na ba ,   nak ?",44.4,0.8,10.0,False,True
"Hindi ako takot sa dextrose pero takot ako sa injection ? ? Syempre yung dextrose di ko naman nararamdaman nilalagay sa kamay ko e , tulog naman kasi ako pag nilalagay yun e 😭 😭","hindi ako takot sa dextrose pero takot ako sa injection ? ? syempre yung dextrose di ko naman nararamdaman nilalagay sa kamay ko e , tulog naman kasi ako pag nilalagay yun e.",39.5,0.9,10.0,False,True
"# BakitsiLeni , Simple lang . Di ba t ayaw n yong manakawan ? Si VP Leni lang naman ang principal author ng HB 19 or FULL DISCLOSURE BILL na nag lalayong magmandato sa lahat ng gov t agencies na magdisclose ng kanilang budget and financial transactions in a conspicuous manner .",  simple lang . di ba t ayaw n yong manakawan ? si vp leni lang naman ang principal author ng hb 19 or full disclosure bill na nag lalayong magmandato sa lahat ng gov t agencies na magdisclose ng kanilang budget and financial in a conspicuous manner .,42.6,0.9,10.0,False,True
"You are the minstrel , And i m your guitar . I play your music Straight from the heart .... Ganyan Si VP Leni parang stasyon ng Radio nong late 80  s aabangan mo talaga sa ganda ng mensahe . Etong si El Nido parang Bombo radyo kada salita Dong .. tigi Dong Dong . Sakit sa tenga ! 😆 🤣","you are the minstrel , and i m your guitar . i play your music straight from the heart . ganyan si vp leni parang stasyon ng radio nong late 80  s aabangan mo talaga sa ganda ng mensahe . etong si el nido parang bombo radyo kada salita dong .. tigi dong dong . sakit sa tenga !",45.3,0.9,10.0,False,True
"DISCLAIMER : Kung nag - apply kayo para sa tulong sa upa mula sa programa ng San Francisco lamang , kinakailangan kayong mag - apply rin sa CA COVID-19 Rent Relief program ng estado sa : housing.ca.gov . ( 2/3 )","disclaimer : kung nag - apply kayo para sa tulong sa upa mula sa programa ng san francisco lamang , kinakailangan kayong mag - apply rin sa ca covid-19 rent relief program ng estado sa : . ( 23 ) .",39.3,0.9,10.0,False,True
"DISCLAIMER : Kung nag - apply kayo para sa tulo sa upa mula sa programa ng San Francisco lamang , kinakailangan kayong mag - apply rin sa CA COVID-19 Rent Relief program ng estado sa : housing.ca.gov . ( 2/3 )","disclaimer : kung nag - apply kayo para sa tulong sa upa mula sa programa ng san francisco lamang , kinakailangan kayong mag - apply rin sa ca covid-19 rent relief program ng estado sa : . ( 23 ) .",39.3,0.9,10.0,True,True
"Sorry , wag mo Igaya sa iba ang bbm supporters , we support him with all our hearts . Hindi man kami nakapunta dahil may work kami , pero aware kami sa mga kaganapn dito sa Macau . Natural uniform ang kulay , wear red nga e 🤣 # BBMSigawNgBayan","sorry , wag mo igaya sa iba ang bbm supporters , we support him with all our hearts . hindi man kami naka punta dahil may work kami , pero aware kami sa mga kaganapn dito sa macau . natural uniform ang kulay , wear red nga e.",42.0,0.9,10.0,False,True
"Pero sa araw - araw na nararanasan ko parang di ko na kaya hintayin . Ayoko na boy , suko na ko . Pagod na pagod na ako sobra . Sinubukan ko naman lumaban . Kinakaya ko everyday , but now I m done . Ayoko na .","pero sa araw - araw na nararanasan ko parang di ko na kaya hintayin . ayoko na boy , suko na ko . pagod na pagod na ako sobra . sinubukan ko naman lumaban . kinakaya ko everyday , but now i m done . ayoko na .",41.4,0.9,10.0,False,True
ay iba angie sge mag mute ka ng notifications mo mag sisi ka pag nahuli ka snabi ko sau nd na mbblik ang ngyri na # DeannaWong |Deanna Wong,ay iba angie sge mag mute ka ng notifications mo mag sisi ka pag nahuli ka snabi ko sau nd na mbblik ang ngyri na deanna wong .,37.7,1.0,10.0,False,True
Anong nangyari kay Eleazar ? Biglang nagbago ang tono ? Disappointed ako bigla sa kanya . Di ba mataas ang position niya sa PNP during the war on drugs ? Grabe in the name of politics and personal ambition nasira integrity nitong taong to . Nakakalungkot at nakakagalit .,anong nangyari kay eleazar ? biglang nagbago ang tono ? disappointed ako bigla sa kanya . di ba mataas ang position niya sa pnp during the war on drugs ? grabe in the name of politics and personal ambition nasira integrity nitong taong to . nakakalungkot at nakakagalit .,41.7,0.9,10.0,False,True
"Kuyaaaa , i don t have to check because i live just next to St Lukes BGC , and i pass by Ususan on the way to my office you know . Soooo , hindi po ako tanga ! Have you looked at the mirror lately , "" mirror mirror on the wall , lahat ba ng katangahan ni Bobong Marcos sinasakyan ko ? ""","kuyaaaa , i don t have to check because i live just next to st lukes bgc , and i pass by ususan on the way to my office you know . soooo , hindi po ako tanga ! have you looked at the mirror lately , mirror mirror on the wall , lahat ba ng katangahan ni bobong marcos sinasakyan ko ?",46.5,0.9,10.0,False,True
just thinking about how many trainees did not get to debut just because they did not fit the image of the group the company wants 😃 to think na ininstill sa kanila yung thot na makakadebut ka lang pag nagwork hard ka 🙃 ( meritocracy ) wll it  s tru na kailangan nilang kumayod +,just thinking about how many trainees did not get to debut just because they did not fit the image of the group the company wants to think na ininstill sa kanila yung thot na makakadebut ka lang pag nagwork hard ka ( meritocracy ) wll it  s tru na kailangan nilang kumayod .,43.5,0.9,10.0,False,True
"yung nanay ng mga ito di ko makita since last night , ano ba pwede ipakain ? puro mga matandang stray cats pinapakain ko . Naaawa na ako 😅 Eto na naman tayo sa baklang magaalaga ng mga iniwang anak ng mga straight .. charot . Send help 😵 😵","yung nanay ng mga ito di ko makita since last night , ano ba pwede ipakain ? puro mga matandang stray cats pinapakain ko . naaawa na ako eto na naman tayo sa baklang magaalaga ng mga iniwang anak ng mga straight .. charot . send help .",42.0,0.9,10.0,False,True
“ Sir Clark became your wake up call huh ? ” “ Yeah . I guess . Sana ikaw din magkaron ka ng tao gigising sayo . ” “ Tss . Gago . Ayos na nga ako sa sitwasyon namin ngayon . ” “ You’re saying that now kasi di pa secured talaga si Mage pero tignan mo talaga pag yan si Kuya Alon naging,sir clark became your wake up call huh ? yeah . i guess . sana ikaw din magkaron ka ng taong gigising sayo . tss . gago . ayos na nga ako sa sitwasyon namin ngayon . youre saying that now kasi di pa secured talaga si mage pero tignan mo talaga pag yan si kuya alon naging .,46.5,0.9,10.0,True,True
"To be honest , kinikilig ako sa interactions nila pero since alam ko naman na naset na yung boundary , wala ng malisya sa akin kulitan nila . And if nakilala talaga nila si Anji , they would know na normal Anji yun . Tingnan nyo nga sarili niyo sa salamin bago kayo sumatsat .","to be honest , kinikilig ako sa interactions nila pero since alam ko naman na naset na yung boundary , wala ng malisya sa akin kulitan nila . and if nakilala talaga nila si anji , they would know na normal anji yun . tingnan nyo nga sarili niyo sa salamin bago kayo sumatsat .",43.5,0.9,10.0,False,True
Anong nangyari kay Eleazar ? Biglang nagbago ang tono ? Disappointed ako bigla sa kanya . Di ba mataas ang position niya sa PNP during the war on drugs ? Grabe in the name of politics and personal ambition nasira integrity nitong tao to . Nakakalungkot at nakakagalit .,anong nangyari kay eleazar ? biglang nagbago ang tono ? disappointed ako bigla sa kanya . di ba mataas ang position niya sa pnp during the war on drugs ? grabe in the name of politics and personal ambition nasira integrity nitong taong to . nakakalungkot at nakakagalit .,41.7,0.9,10.0,True,True
The presidency is a job . Perhaps the most difficult job there is in the country . Presidentiables need to be seen as applicants . Aplikante po sila at tayo ang HR ng bansa . Bawat isa sa atin ay may karapata malaman at magtanong sa kanila na mga nag - aapply .,the is a job . perhaps the most difficult job there is in the country . need to be seen as applicants . aplikante po sila at tayo ang hr ng bansa . bawat isa sa atin ay may karapatang malaman at magtanong sa kanila na mga nag - aapply .,42.9,1.0,10.0,True,True
“ Sir Clark became your wake up call huh ? ” “ Yeah . I guess . Sana ikaw din magkaron ka ng taong gigising sayo . ” “ Tss . Gago . Ayos na nga ako sa sitwasyon namin ngayon . ” “ You’re saying that now kasi di pa secured talaga si Mage pero tignan mo talaga pag yan si Kuya Alon naging,sir clark became your wake up call huh ? yeah . i guess . sana ikaw din magkaron ka ng taong gigising sayo . tss . gago . ayos na nga ako sa sitwasyon namin ngayon . youre saying that now kasi di pa secured talaga si mage pero tignan mo talaga pag yan si kuya alon naging .,46.5,0.9,10.0,False,True
Umabot pa sa point na every chapter umiiyak ako kahit happy chapters yun kasi torn ako kung magagalit ba ako kay Achilles o hahayaan ko ang sarili kong mahalin siya,umabot pa sa point na every chapter umiiyak ako kahit happy chapters yun kasi torn ako kung magagalit ba ako kay achilles o hahayaan ko ang sarili kong mahalin siya .,36.0,0.9,10.0,False,True
"No such physician named MA . CECILIA LIM . EVEN TRIED , MA . CECILIA FERNANDEZ INCASE THE DOCTOR  S MAIDEN NAME WAS USED IN HER LICENSE AND WAS NOT YET UPDATED AFTER MARRIAGE . PATI DOCTOR FAKE . THE SLMC SHOULD CALL THIS OUT .","no such physician named ma . cecilia lim . even tried , ma . cecilia fernandez incase the doctor  s maiden name was used in her license and was not yet updated after marriage . pati doctor fake . the slmc should call this out .",40.8,0.8,10.0,False,True
"Ken hired a detective to look upon the root of the issue . He wanted to make sure that he  s fighting the right person . When the photos arrived earlier , all he can feel is the thirst to have his revenge . Lumapit si Ken at kinwelyuhan si Xander , "" You ruined my plans , alam mo ba ? ""","ken hired a detective to look upon the root of the issue . he wanted to make sure that he  s fighting the right person . when the photos arrived earlier , all he can feel is the thirst to have his revenge . lumapit si ken at kinwelyuhan si xander , you ruined my plans , alam mo ba ?",45.9,0.8,10.0,False,True
The presidency is a job . Perhaps the most difficult job there is in the country . Presidentiables need to be seen as applicants . Aplikante po sila at tayo ang HR ng bansa . Bawat isa sa atin ay may karapatang malaman at magtanong sa kanila na mga nag - aapply .,the is a job . perhaps the most difficult job there is in the country . need to be seen as applicants . aplikante po sila at tayo ang hr ng bansa . bawat isa sa atin ay may karapatang malaman at magtanong sa kanila na mga nag - aapply .,42.9,1.0,10.0,False,True
"yung nanay ng mga ito di ko makita since last night , ano ba pwede ipakain ? puro mga matandang stray cats pinapakain ko . Naaawa na ako 😅 Eto na naman tayo sa bakla magaalaga ng mga iniwang anak ng mga straight .. charot . Send help 😵 😵","yung nanay ng mga ito di ko makita since last night , ano ba pwede ipakain ? puro mga matandang stray cats pinapakain ko . naaawa na ako eto na naman tayo sa baklang magaalaga ng mga iniwang anak ng mga straight .. charot . send help .",42.0,0.9,10.0,True,True
Nagbigay ng resulta tapos maraming hindi naniniwala ? Di ba masama yung wala pang ebidensya at di alam ang totoong nangyare masama na kaagad ang naiisip mo dun sa tao ?,nagbigay ng resulta tapos maraming hindi naniniwala ? di ba masama yung wala pang ebidensya at di alam ang totoong nangyare masama na kaagad ang naiisip mo dun sa tao ?,36.3,1.0,10.0,False,True
"kung hindi ka po nag mnemonics pano ka po nagrereview eh di ba madami terms sa medtech ? — hindi ako nagrerev , dinadasalan ko na lang haha chz . nagsusulat ako terms tapos pinakaimportant meaning nila sa yellow pad or sa memo pad ta … curiouscat.qa/vitosartoris/p …","kung hindi ka po nag mnemonics pano ka po nagrereview eh di ba madami terms sa medtech ? hindi ako nagrerev , dinadasalan ko na lang haha chz . nagsusulat ako terms tapos pinakaimportant meaning nila sa yellow pad or sa memo pad ta .",42.65,0.9,10.5,False,True
"At kung may ipagtanggol man kailangan bang may sabihin tayo sa isa na di maganda para masabi lang natin na naipagtanggol natin ang isa , di ba pwedeng ipagtanggol natin ung tao in a good way .","at kung may ipagtanggol man kailangan bang may sabihin tayo sa isa na di maganda para masabi lang natin na naipagtanggol natin ang isa , di ba pwedeng ipagtanggol natin ung tao in a good way .",39.35,0.9,10.5,False,True
"Pres . Duterte : kung gusto mo magtrabaho at ayaw mo magpabakuna , hindi ubligado ang employer na tanggapin ka . ( via News5 / Maricel Halili )","pres . duterte : kung gusto mo magtrabaho at ayaw mo magpabakuna , hindi ubligado ang employer na tanggapin ka . ( via news5maricel halili ) .",36.65,0.9,10.5,False,True
"I thought , finally masaya na si Marem . Pero hindi ko na imagine na sa loob ng ilang chapters , mawawala na agad si Dencio . Bumalik lahat ng iyak ko from SH . Ang sakit . Sobrnag sakit . To lose someone you treated as a family and had bonded for years ? Masakit .","i thought , finally masaya na si marem . pero hindi ko na imagine na sa loob ng ilang chapters , mawawala na agad si dencio . bumalik lahat ng iyak ko from sh . ang sakit . sobrnag sakit . to lose someone you treated as a family and had bonded for years ? masakit .",45.35,0.9,10.5,False,True
"Pero matapos ang dalawang hakba ay tumigil si Ken at muling lumingon kay Xander . "" Ah oo nga pala , I forgot to ask . Magkano ang nakuha mong pera kay Mr . Lee kapalit ng mga litrato namin ? "" Muling nangunot ang noo ni Xander ngunit agad din siyang ngumisi bilang tugon .","pero matapos ang dalawang hakbang ay tumigil si ken at muling lumingon kay xander . ah oo nga pala , i forgot to ask . magkano ang nakuha mong pera kay mr . lee kapalit ng mga litrato namin ? muling nangunot ang noo ni xander ngunit agad din siyang ngumisi bilang tugon .",45.05,1.0,10.5,True,True
"Pero matapos ang dalawang hakbang ay tumigil si Ken at muling lumingon kay Xander . "" Ah oo nga pala , I forgot to ask . Magkano ang nakuha mong pera kay Mr . Lee kapalit ng mga litrato namin ? "" Muling nangunot ang noo ni Xander ngunit agad din siyang ngumisi bilang tugon .","pero matapos ang dalawang hakbang ay tumigil si ken at muling lumingon kay xander . ah oo nga pala , i forgot to ask . magkano ang nakuha mong pera kay mr . lee kapalit ng mga litrato namin ? muling nangunot ang noo ni xander ngunit agad din siyang ngumisi bilang tugon .",45.05,1.0,10.5,False,True
