src,tgt,complexity_score,quality_score,tagalog_complexity,is_augmented,uses_calamancy
"eto yung side mo na di nila nakikita , ambot sa mga buang oy mabungol mn og mabuta ig abot sa mga maayong butang na imong mabuhat","this is the side of you that they don t see , i don t know about those crazies , they become deaf and blind when it comes to the good things you do .",25.1,0.9,6.0,False,True
Sumasakit ulo ko sainyo . Parang need ko ulit 1 cup . Dejoke naka anim na ko .,"you guys are giving me a headache . i feel like i need another cup . just kidding , i ve already had six .",22.4,0.9,6.0,False,True
"idk papano naging mukhang   scratches   yung stem cuts , pero bahala kayo inis n q d2 .. i mean , i understand them , REALLY . pero kasi , papano ko naman made - determine kung bakit ang daming stem cuts nung applehoon na binebenta ko compared sa isa ko pang applehoon ..","i don t know how the stem cuts ended up looking like   scratches   , but whatever , i m annoyed with this ... i mean , i understand them , really . but , how can i determine why the applehoon i m selling has so many stem cuts compared to my other applehoon ...",32.9,0.9,6.0,False,True
"idk papano naging mukhang   scratches   yung stem cuts , pero bahala kayo inis n q d2 .. i mean , i understand them , REALLY . pero kasi , papano ko naman made - determine kung bakit ang dami stem cuts nung applehoon na binebenta ko compared sa isa ko pang applehoon ..","i don t know how the stem cuts ended up looking like   scratches   , but whatever , i m annoyed with this ... i mean , i understand them , really . but , how can i determine why the applehoon i m selling has so many stem cuts compared to my other applehoon ...",32.9,0.9,6.0,True,True
"Naiintindihan ko pa rin naman sila why . Andun yung support kasi talaga , nagagamit lang talaga .","i still understand them why . the support is really there , it  s just being used .",23.65,0.8,6.5,False,True
TANGINA TANGINA TANGINA TANGINA TANGINA KAGRUPO KO POTANGINA CARAT GAGO SI MINGYU PALA POTANGINA KAYA PALA FAMILIAR ? ? HELLO PO MAGING CLOSE PO TAYO PLEEK BUBUDOLIN KITA HUHUHUHUHUHUHU,"f*ck f*ck f*ck f*ck f*ck my groupmate is a f*cking carat , idiot , it was mingyu all along , f*ck that  s why he looked familiar ? ? hello , let  s be close please , i ll sway you into buying things huhuhuhuhuhuhu",26.95,0.6,6.5,False,True
Magbabago at magbabago talaga kada may maling nagagawa,things will really change every time something wrong is done .,20.65,0.8,6.5,False,True
"sorry i know i sounded really off sa replies , but napagod lang talaga ako mag - explain ! ! HWJSJSJ idk papano  di naging normal yung may 6 stem cuts ? ? ? i know , mali ko rin na hindi ko nilagay na may stem cuts pero kasi i don t see stem cuts as a problem / flaw ng isang pc talaga .","sorry , i know i sounded really off in my replies , but i just got really tired of explaining ! ! hwjsjsj i don t know how having 6 stem cuts isn t normal ? ? ? i know , it  s also my fault that i didn t mention that there were stem cuts , but that  s because i don t see stem cuts as a problem / flaw of a pc .",38.05,0.9,6.5,False,True
"Sino ba nanggugulo ? If si bbm tinutukoy mo , name something that he did , bakit nasabi mong "" nanggugulo pa","who  s causing trouble ? if you re referring to bbm , name something he did , why did you say   still causing trouble   ?",26.1,0.8,7.0,False,True
"read the result din kasi po , look at the lowest part na sabing doh generated report . kaya po lumalakas si bbm dahil po sa mga katulad niyo eh , react agad bago intindi .","please read the result too , look at the lowest part that says   doh generated report   . that  s why bbm is gaining strength , because of people like you who react first before understanding .",30.3,1.0,7.0,False,True
"Not invalidating ung mga buhay ng mga tao sa talent shows pero ang korny lang talaga and u know it  s staged to make u feel empathy for the contestant . Lahat ng pinapakita nila lalo na sa audience reactions is so fake lmao watch yt vids about them , itll make u laugh","not invalidating the lives of the people on talent shows but it  s just really corny and you know it  s staged to make you feel empathy for the contestant . everything they show , especially the audience reactions , is so fake lmao watch yt vids about them , it ll make you laugh .",35.7,0.9,7.0,False,True
"Sino ba nanggugulo ? If si bbm tinutukoy mo , name somethi that he did , bakit nasabi mong "" nanggugulo pa","who  s causing trouble ? if you re referring to bbm , name something that he did , why did you say he  s   still causing trouble   ?",26.1,0.8,7.0,True,True
"Sino ba nanggugulo ? If si bbm tinutukoy mo , name something that he did , bakit nasabi mong "" nanggugulo pa","who  s causing trouble ? if you re referring to bbm , name something that he did , why did you say he  s   still causing trouble   ?",26.1,0.8,7.0,False,True
"maghanap pa ako ng ibang pc na may ANIM may SIX na stem cuts just to prove na normal lang yung stem cuts even asked my friends if may ganon din sila . fortunately , meron . BUT they still see it as a scratch kahit na own pull ng friend ko yung pc na pinakita ko 🤯","i had to look for another pc with six , yes , six stem cuts just to prove that stem cuts are normal i even asked my friends if they have one too . fortunately , they do . but they still see it as a scratch even though the pc i showed them was my friend  s own pull 🤯",36.9,0.9,7.0,False,True
"Not invalidating ung mga buhay ng mga tao sa talent shows pero ang korny lang talaga and u know it  s staged to make u feel empathy for the contestant . Lahat ng pinapakita nila lalo na sa audience reactions is so fake lmao watch yt vids about them , itll make u laugh","not invalidating the lives of the people on talent shows but it  s just really corny and you know it  s staged to make you feel empathy for the contestant . everything they show , especially the audience reactions , is so fake lmao watch yt vids about them , it ll make you laugh",35.7,0.9,7.0,False,True
"Sino ba nanggugulo ? If si bbm tinutukoy mo , name somethi that he did , bakit nasabi mong "" nanggugulo pa","who  s causing trouble ? if you re referring to bbm , name something he did , why did you say   still causing trouble   ?",26.1,0.8,7.0,True,True
Wala na bang pakulo Grammy ? Parang nahihirapan pa kayong tanggalin ang White elitism sa akademiya niyo ah .,"don t you have any more gimmicks , grammy ? it seems like you re still having a hard time removing white elitism from your academy .",25.2,0.9,7.0,False,True
Deputa timing talaga wala ang wifi nung climax na ang story parang nanonood lang ako ng drama sa mga nangyayari sa pbb shet,"damn , the timing is perfect , the wifi went out during the climax of the story , it  s like i m just watching a drama of what  s happening in pbb , shit .",26.4,0.9,7.0,False,True
"oo , bsbo ako . alam ko   yan , matagal na .  di ako magaling pag dating sa acads na   yan . yes , syempre dapat honest ako dito kase di naman talaga ako nag - aaral ng mabuti e. sino ba ang gaganahan dya n ! ? sermon doon , sermon dito , walang support dya n , walang support dito .","yes , i m stupid . i ve known that for a long time . i m not good when it comes to academics . yes , of course , i should be honest here because i don t really study well . who would be motivated by that ! ? sermon there , sermon here , no support there , no support here .",38.4,0.9,7.0,False,True
"oo , bsbo ako . alam ko   yan , matagal na .  di ako magaling pag dati sa acads na   yan . yes , syempre dapat honest ako dito kase di naman talaga ako nag - aaral ng mabuti e. sino ba ang gaganahan dya n ! ? sermon doon , sermon dito , walang support dya n , walang support dito .","yes , i m stupid . i ve known that for a long time . i m not good when it comes to academics . yes , of course , i should be honest here because i don t really study well . who would be motivated by that ! ? sermon there , sermon here , no support there , no support here .",38.4,0.9,7.0,True,True
yung talon ng aso ko sa bibingka na kinain ko parang talon lang ni Yuji ... gg last na yun na bingka ang sarap pa naman 🥲🥲🥲,my dog  s jump on the rice cake i was eating was like yuji  s jump ... gg that was the last of the delicious rice cake 🥲🥲🥲,29.6,0.9,7.0,False,True
"read the result din kasi po , look at the lowest part na sabing doh generated report . kaya po lumalakas si bbm dahil po sa mga katulad niyo eh , react agad bago intindi .","please also read the result , look at the lowest part that says doh generated report . that  s why bbm is getting stronger because of people like you , reacting before understanding .",30.3,1.0,7.0,False,True
yung talon ng aso ko sa bibingka na kinain ko parang talon lang ni Yuji ... gg last na yun na bingka ang sarap pa naman 🥲🥲🥲,"my dog  s jump onto the rice cake i was eating was just like yuji  s jump ... gg , that was the last of that delicious rice cake 🥲🥲🥲",29.6,0.9,7.0,False,True
POTEK BAT PINOPOST YING ENTRY SA CLUB HAYOP NAYAN MUKA KONG TANGA DON TANGGAL DIGNIDAD MALALA TALAGA HAHAHAHA,"f*ck , why are they posting the entry at the club ? that animal , i look like a fool there . my dignity is gone . it  s really bad . hahahaha .",29.4,0.9,8.0,False,True
