src,tgt
"#KapusoFeels: Kahit nakakaloka ang mga tanong, 'di nasisira ang poise ni beshie Heart Evangelista! 😍
I-follow ang @YouLOLGMA at bumisita sa bit.ly/3zj1Pxj para sa ibang #TBATS updates!","#KapusoFeels: Even with crazy questions, Heart Evangelista's poise isn't broken! 😍 Follow @YouLOLGMA and visit bit.ly/3zj1Pxj for other #TBATS updates!"
"may plans po kayo for another competition po ulit like yung rap contest po before? salamuch — Tbh. Ayoko na contest, either may hater or yung mga judge ang najudge 🤣 Pag-isipan ko 🤣 curiouscat.qa/9PSTANDUBU/pos…","Do you have plans for another competition again, like the rap contest before? Thanks — Tbh, I don't want contests anymore, there's either a hater or the judges just judge 🤣 I'll think about it 🤣 curiouscat.qa/9PSTANDUBU/pos…"
Wala bang pa bibe?,No 'pa-bibe'?
Hahahaha pabibe ka ba? 🤣,"Hahahaha, are you playing coy? 🤣"
Ikaw lang ang nagpapabibe,You're the only one playing coy.
Hahahaha bakit parang iba na meaning 🤣,"Hahahaha, why does the meaning seem different? 🤣"
Hahahahaha narealize ko din after ko i tweet 😂,"Hahahaha, I realized it too after I tweeted it 😂"
Pabibe pabibe pabibe,Acting all innocent/coy. (Repeated for emphasis)
Bigla kong namiss kumantot. 🥲,I suddenly miss getting laid. 🥲
"+ kantutin. 
Parang gusto ko na rin buhayin ang ✨bottom era✨ ko.",+ to get laid. I think I want to revive my ✨bottom era✨.
❤️❤️❤️❤️,❤️❤️❤️❤️
babasahin b 2 parang d nman,Will I read this? Doesn't seem like it.
"good morning ,so gumising lang ako maaga para sa wala😭","Good morning, so I just woke up early for nothing 😭"
"Ang TL ko nakakaloka. Bedscene. Calendar Girl mixed with football and basketball plus Phil politics. Pati ako nahihilo. 
😳",My timeline is crazy. Bed scenes. Calendar Girl mixed with football and basketball plus Philippine politics. Even I'm getting dizzy. 😳
Huwag mo kasi akong imute para may loveteam. 😂😂😂,Don't mute me so we can have a love team. 😂😂😂
Saan ko ba naman mukukuha ang mga Bea story kung nakamute ka 🤣,How will I get Bea stories if you're muted 🤣
Inaabsorb ko pa nga pagiging calendar girl ni Bea. Hahahhaaha,I'm still absorbing Bea's calendar girl vibe. Hahahhaaha
Okay naman siya ha. Hindi cheap ang dating. Parang mga swimsuit lang naman na very sexy. Saka ganda niya ha. Blooming. Ganda pa ng shape. She needs to grow up already. Tanda na niya noh. Di na bagay pasweet. Saka mganda naman mga kuha. Masasanay ka din.,"It's okay though. It doesn't look cheap. They just look like very sexy swimsuits. And she's beautiful, really. Blooming. Her shape is also good. She needs to grow up already. She's old, you know. The sweet image doesn't suit her anymore. Besides, the shots are good. You'll get used to it."
"Alam ko nga matagal na syang kinukuha nyan, siguro ngayon nga lang sya pumayag dahil confident at di na mahigpit yng mgt nya. Syempre may image din naman dati na LL. Atsaka di ba problem nya din dati built nya.","I know she's been getting offers for this for a long time; maybe she only agreed now because she's confident and her management isn't as strict anymore. Of course, she used to have a wholesome image. And didn't she also have issues with her physique before?"
Saka may limitations siguro sa contract niya dati. I'm sure mas may control siya sa contract niya ngayon.,And maybe there were limitations in her old contract. I'm sure she has more control over her contract now.
"Bago ka mamuna,magbasa ka muna kung anong sentimyento nakareply yan,natural,faceshield face mask ibibigay e ang issue ni ate, kung ano daw ba ginawa ni bbm nung pandemic, edi yan, namigay s'ya ng mga kailangan ng mga frontliners, dahil short na sila that time,luzvimin yan","Before you criticize, read first what sentiment that reply is based on. Of course, face shields and face masks were given out, because the woman's issue was what BBM did during the pandemic. So there, he distributed necessities to frontliners because they were short at that time, that's Luzon, Visayas, and Mindanao."
"Hindi lng isang hospital s'ya namigay, O ano pa ipupuna n'yo sa mga gingawa ni bbm? Jan kayo magaling e,maganda O hindi ginagawa ni bbm may negative comments kayo e, daig n'yo pa si marites 😂","He didn't just distribute to one hospital. So what else will you criticize about BBM's actions? That's what you're good at, whether BBM does something good or not, you always have negative comments, you're even worse than gossipmongers 😂"
Tanginang achievement yan namigay ng faceshield wahahaha,"What a damn achievement, distributing face shields wahahaha"
"Mktawa ka akala mo hindi importante ang faceshield 😅 hanggang bash lng nmn kayo,lakas lng ng loob n'yong mambash.. di n'yo nga maipakita yang mukha n'yo e😅","You laugh as if face shields aren't important 😅 you just bash, you just have the courage to bash... you can't even show your faces 😅"
"Yan lng kase gusto mo mlmn at ayaw mo mag research, yan kase kayo, ito pakinggan mo, kung ayaw ko,problema n'yo na yan,dito mo mllmn kung sino ang nasa tama at sino ang pumapanig sa mali, chnce mo na to,kung ayaw mo panoorin, OK lng. alm nmin n ns tama kmi invidious.tiekoetter.com/lJtkamUZwvo","That's all you want to know and you don't want to do research, that's how you are. Here, listen to this, if I don't want to, that's your problem. Here you'll find out who is right and who is siding with wrong. This is your chance, if you don't want to watch it, it's okay. We know we are right invidious.tiekoetter.com/lJtkamUZwvo"
"Oh, typo lang yan, baka issue nanaman sainyo yan, (kung ayaw n'yo) kase dapat yan,.pero kung gusto n'yo ulit gnawing issue yan, OK lang 😂 yan kayo e, maissue😅","Oh, that's just a typo, maybe that'll be an issue for you again, (if you don't want to) because that's what it should be. But if you want to make that an issue again, it's okay 😂 that's just how you are, always looking for issues 😅"
"New book, new DP 💖","New book, new DP 💖"
"Yung akin, kahit gusto kong basahin parang nanghihinayang ako kasi naka-sealed. Ayaw kong buksan saka nabasa ko naman na sa wattpad pero gusto ko pa rin basahin na ayaw ko dahil naka-sealed.😩","Mine, even if I want to read it, I feel like it's a waste because it's sealed. I don't want to open it, and I've already read it on Wattpad, but I still want to read it, yet I don't want to because it's sealed. 😩"
"Other hms said before that Anji is not responsible for Kd pero bakit parang you obliged her now for his feelings. She cleared everything with kd naman na, tama na yon.","Other housemates said before that Anji is not responsible for KD, but why do you seem to oblige her now for his feelings? She already cleared everything with KD, that's enough."
nawalan lang ako ng jowa palagi na agad ako busy KKSKAKSJSKSJ,I just lost a boyfriend and now I'm always busy KKSKAKSJSKSJ
akala ko nabawasan responsibilities ko pero bat parang lalo dumami HAHAHAHAH,I thought my responsibilities decreased but why does it seem like they increased even more HAHAHAHAH
HAHAHAHAHAHAHAHAHAH JEON PARANG WALANG KAMU NAKAKALOKA HAHAHA,"HAHAHAHAHAHAHAHAHAH JEON, IT'S LIKE YOU HAVE NO SHAME, IT'S CRAZY HAHAHA"
"guys what i mean by that is, can we all normalized to capitalize the word “God, Jesus, Lord”","Guys, what I mean by that is, can we all normalize capitalizing the words “God, Jesus, Lord”"
"kahit maging jeje typings pa kayo basta capital letter lang yun, aus.","Even if your typing style is 'jeje,' as long as those words are capitalized, it's fine."
"maybe, hindi nyo ako maintindihan.",Maybe you don't understand me.
"sa Bible po kasi sa tuwing mababanggit ang word na God, Jesus, Lord is capital letter","In the Bible, every time the words God, Jesus, Lord are mentioned, they are capitalized."
tapos yung iba small letter na.,And then others use small letters.
as in parang hina-highlights talaga don mismo na dapat capital lagi pag si God,"As in, it really highlights there that 'God' should always be capitalized."
"pero kayo, ang mahalaga nagshare aq at hahayaan ko na si God ang makakita non","But for you, what matters is that I shared, and I'll let God see it."
rerespetuhin ko parin kung ano gusto nyo : ),I will still respect what you want :)
"again, ang mahalaga nasabi q na.","Again, what matters is that I've said it."
thanks God!,Thanks God!
"para sa taong huling mamahalin ko:
please habaan mo lang pasensya mo, promise ipapanalo kita hanggang dulo.","To the last person I'll ever love: please just be patient, I promise I'll see us through to the end."
Parang gusto ko tikman yung chicken burger ng jabee,I feel like trying Jollibee's chicken burger.
otw mie,"On my way, mom."
parang wifi is the nalang talaga if ganito ng ganito 😭,It seems like Wi-Fi is the only option left if it keeps going like this 😭
"@j90Cr8V2AEUIWBy Good Day Boss! 
Sana Isa ako sa mapili. Lahat ng rules gagawin ko. Lahat ng kikita paghihirapan ko. Makakaasa kayo na magkakatiwalaan niyo po ako. Para sa pangdialysis lang ng akimg nanay twice a week dialysis... 
Thank you 
Allan Lorenz De Nava
33 years old","@j90Cr8V2AEUIWBy Good Day Boss! I hope I'm one of those chosen. I will follow all the rules. I will work hard for all earnings. You can trust me. This is just for my mother's dialysis, twice a week dialysis... Thank you, Allan Lorenz De Nava, 33 years old."
"Good Day Boss! 
Sana Isa ako sa mapili. Lahat ng rules gagawin ko. Lahat ng kikita paghihirapan ko. Makakaasa kayo na magkakatiwalaan niyo po ako. Para sa pangdialysis lang ng akimg nanay twice a week dialysis... 
Thank you 
Allan Lorenz De Nava
33 years old
Mandaluyong City","Good Day Boss! I hope I'm one of those chosen. I will follow all the rules. I will work hard for all earnings. You can trust me. This is just for my mother's dialysis, twice a week dialysis... Thank you, Allan Lorenz De Nava, 33 years old, Mandaluyong City."
"Pancit, White pasta, Mogu-mogu, yoghurt... parang di ako nabubusog hahaha.. samahan pa ng maraming water 😂","Pancit, white pasta, Mogu-mogu, yogurt... I don't seem to get full hahaha... accompanied by lots of water 😂"
"huy, putangina. kaya pa ba...","Hey, for f***'s sake. Can I still handle this...?"
parang ayoko na lang matulog sa dami ng gawain.,I feel like I just don't want to sleep because of all the things I have to do.
"bakit parang pagdating sa taguan ng anak, doyu ang best contender? sila na nga sa mga amgst au, sila pa din sa taguan ng anak? don't u think we're hurting them in the alternate universe so much? 😭😭😭","Why does Doyoung seem to be the best contender when it comes to hiding a child? They're already in angst AUs, and they're still hiding a child? Don't you think we're hurting them so much in the alternate universe? 😭😭😭"
Ang galing lang siguro kasi nila mare 😭 same thought tayo pati na jaeyong 😍🤣,"They must just be really good, mate 😭 we have the same thought, even with Jaeyong 😍🤣"
bakit kasi may kailangang may mamatay sa anime para sa character development ng bida?? Smh 🤧🤧🤧,Why does someone have to die in anime for the protagonist's character development?? Smh 🤧🤧🤧
"Gagawin lahat para sa iyo
WeStay with MahMygz
#MAHMYGZ4LIFE",Will do everything for you. WeStay with MahMygz #MAHMYGZ4LIFE
Parang gusto ko na sumuko. 😭,I feel like giving up now. 😭
PAKYU HINDI AKO MAHILIG STREAM DATI PA PERO NAGSSTREAM NA AKO NGAYON PARA SA ENHA TIGILAN MO KO,"F*** YOU, I WASN'T FOND OF STREAMING BEFORE BUT I'M STREAMING NOW FOR ENHA, STOP BOTHERING ME"
Parang ang ganda bumili ng mga jin fansite merch,It seems like buying Jin fansite merch would be nice.
may mga self-help books talaga na red flag. ‘Di ko sinasabing “The subtle art of not giving A f*ck” ‘to ah pero parang ganoon na nga,"There are really some self-help books that are red flags. I'm not saying it's ""The Subtle Art of Not Giving A F*ck,"" but it seems like it."
"tapos every time may book recos content mga InfLuencErs na toxic, lagi kasama ‘yun sa nire recommend nila","And every time toxic influencers have book recommendations content, that book is always included in what they recommend."
Walang kwenta yang librong yan. Low-key degrading feminism. Nag trend lang dahil sa mga IG posts na mala minimal,That book is useless. It's low-key degrading feminism. It only trended because of minimalist-like IG posts.
