id,text,preprocessed_text,english_translation
1463218215689940993,"Akala ko anong ginagawa eh nag reply lang pala sau ginamit pa account ko HAHHAHAHAHAHH paparaya naman po anytime anywhere basta I-word, hnda aq ipaglaban <3333 HAHAHAH","akala ko anong ginagawa eh nag reply lang pala sau ginamit pa account ko hahhahahahahh paparaya naman po anytime anywhere basta i-word, hnda aq ipaglaban 3333 hahahah.","i thought you were doing something, but you just replied to me using my account. hahaha. i'll give way anytime, anywhere, as long as it's the i-word. i'm ready to fight for it. <3333 hahaha."
1463218561984319489,TAMA SO MUCH all for i-word talaga kaya dapat magbalikan na sila HDHJDJDJD,tama so much all for i-word talaga kaya dapat magbalikan na sila.,"so true, all for the i-word, so they should really get back together."
1463219094379847685,Sguro need ko na mag novena nde para sa sarili ko pero para sknila nalang HAHHAHAHAHAHAH,sguro need ko na mag novena nde para sa sarili ko pero para sknila nalang hahhahahahahah.,"maybe i need to start a novena, not for myself, but for them instead. hahahaha."
1463219287301124101,HAHAHAHHAA KAHIT PARA SA KANILA NA LANG DIN TALAGA ATE,hahahahhaa kahit para sa kanila na lang din talaga ate.,"hahahahhaa even if it's just for them, really, sister."
1463216625197326340,"nung lumapit si tj kay anji at shai then sinabi ni shai, na parang feeling ni anji you think of her as flirt/papansin, tj said: no, bakit namin iisipin yun? then anji suddenly break down at umiyak ulit. grbe na tlagang emotional stress yung ginagawa niyo sa dalawa!","nung lumapit si tj kay anji at shai then sinabi ni shai, na parang feeling ni anji you think of her as flirtpapansin, tj said: no, bakit namin iisipin yun? then anji suddenly break down at umiyak ulit. grbe na tlagang emotional stress yung ginagawa niyo sa dalawa!","when tj approached anji and shai, then shai said that it seems anji feels you think of her as a flirt/attention-seeker, tj said: no, why would we think that? then anji suddenly broke down and cried again. the emotional stress you're putting the two of them through is really intense!"
1463218579696873475,THIS IS- WTF NASASAKTAN AKO PARA SA KANILA,this is- wtf nasasaktan ako para sa kanila.,this is- wtf i'm hurting for them.
1463216844592975875,Ang ganda ng AU mo mareee parang hinahalukay bituka ko sa kilig HAHAHAHA.,ang ganda ng au mo mareee parang hinahalukay bituka ko sa kilig hahahaha.,"your au is so good, friend, it's like my insides are being stirred from the giddiness hahahaha."
1463219639064825858,parang mamatai n lang talagah 🤝,parang mamatai n lang talagah.,it's like i'm just going to die.
1463144043920216071,As if Naman mananalo si Leni ..no more smartmagic !!,as if naman mananalo si leni more!,as if leni will win... no more smartmagic!!
1463220999252430851,Parang si Digong noh... magkaibang balota ba ang ginamit? Nakailang talo na si CocaineMan?,parang si digong noh. magkaibang balota ba ang ginamit? nakailang talo na si cocaineman?,"just like digong, right? did they use different ballots? how many times has cocaineman lost?"
1463279192422825988,Parang ikaw.. epal,parang ikaw.. epal.,just like you... annoying.
1463366343177433088,Weehh... wala kang masabi no? Hirap ba ang comprehension mo?,weehh. wala kang masabi no? hirap ba ang comprehension mo?,"really... you have nothing to say, right? is your comprehension poor?"
1463296443406422018,"Meron sila na wla tyo, Meron tyo na wla sila = Smartmatic","meron sila na wla tyo, meron tyo na wla sila.","they have something we don't have, we have something they don't have."
1463326872306012164,Mas mukha pa ngang cocaine user nanay lugaw nio tgnan mu sa interview parating sabog🤣🤣🤣,mas mukha pa ngang cocaine user nanay lugaw nio tgnan mu sa interview parating sabog.,"your porridge mother looks more like a cocaine user, look at her in interviews, she's always high."
1463427254885634049,Sure ka ba? Patunayan mo muna bago ka mang husga.,sure ka ba? patunayan mo muna bago ka mang husga.,are you sure? prove it first before you judge.
1463219580784939009,creepy umuulan dito tas ako na lang gising parang may nagsasalita na ewan putekjfsudfusd,creepy umuulan dito tas ako na lang gising parang may nagsasalita na ewan putekjfsudfusd.,"it's creepy, it's raining here and i'm the only one awake, it's like someone is talking, i don't know, damn it."
1463218469474865164,Talagang pineperahan lng tau nang PBB. Just a suggestion po what if we all stop voting sa next nomination since parang wala naman kwenta ung opinions natin sa PBB. Like come on hindi na nga na address ung issue nang proper tapos ngaun KYJI na naman ung ginagawan nang issue ni TJ.,talagang pineperahan lng tau nang pbb. just a suggestion po what if we all stop voting sa next nomination since parang wala naman kwenta ung opinions natin sa pbb. like come on hindi na'nga na address ung issue nang tapos ngaun kyji na naman ung ginagawan nang issue ni tj.,"pbb is really just milking us for money. just a suggestion, what if we all stop voting in the next nomination since it seems our opinions don't matter to pbb anyway. like come on, the issue wasn't even addressed properly and now tj is making an issue out of kyji again."
1463219064600334337,try hard nanaman magpatawa parang gago lang,try hard nanaman magpatawa parang gago lang.,"trying hard to be funny again, just like a fool."
1463216789370785792,3am na maguumpisa palang ako sa costing and analysis ng bid ko. HAHA nagkape ako para di antukin pero parang baliktad. jeez BBS ANJI po.,3am na maguumpisa palang ako sa costing and analysis ng bid ko. haha nagkape ako para di antukin pero parang baliktad. jeez bbs anji po.,"it's already 3am and i'm just about to start the costing and analysis of my bid. haha i had coffee so i wouldn't get sleepy but it seems to have the opposite effect. jeez, bbs anji."
1463217085203435520,hii if may questions po dm me lang po ~ good morning po siguro? HAHAHAHAHAHAHAHAHAHA hindi pa po ako tapos sa project proposal para sa activity po namin sa school ><,hii if may questions po dm me lang po good morning po siguro? hahahahahahahahahaha hindi pa po ako tapos sa project proposal para sa activity po namin sa school.,"hi, if you have questions, just dm me. good morning, i guess? hahahahahahahahahaha i'm not yet done with the project proposal for our school activity."
1463218585552121857,Parang gusto kong bagong sapatos 🤔🤣,parang gusto kong bagong sapatos.,i think i want new shoes.
1463220944470564864,PARANG AWA COMEBACK NA PLEASE,parang awa comeback na please.,"for the love of god, please come back."
1463217924856971268,so ano gagawin ko readings para sa synch class bukas or readings para sa exam sa thursday?????? hindi na ko makareklamo namamanhid na lang ako sa mga gagawin ko kasalanan ko naman din 20 units pa haha,so ano gagawin ko readings para sa synch class bukas or readings para sa exam sa thursday? hindi na ko makareklamo namamanhid na lang ako sa mga gagawin ko kasalanan ko naman din 20 units pa haha.,"so what should i do, readings for the synchronous class tomorrow or readings for the exam on thursday?????? i can't complain anymore, i'm just numb to all the things i have to do. it's my fault anyway for taking 20 units, haha."
1463214869046448128,"yeah. but I felt like kyle wants to go out na he said it tho but if he wants to stay longer then BBS KYLE, he deserves to stay.","yeah. but i felt like kyle wants to go out na he said it tho but if he wants to stay longer then bbs kyle, he deserves to stay.","yeah, but i felt like kyle wants to go out now, he said it though. but if he wants to stay longer then bbs kyle, he deserves to stay."
1463218468145152003,"HAHAHAH, parang maypasabog nga ang fans ni kyle hindi gumagalaw yung numbers of vote nya. no one knows talaga sino ang maliligtas. pero BBS ALEXA, BBS ANJI and BBS KYLE.","hahahah, parang maypasabog nga ang fans ni kyle hindi gumagalaw yung numbers of vote nya. no one knows talaga sino ang maliligtas. pero bbs alexa, bbs anji and bbs kyle.","hahahah, it seems like kyle's fans have a surprise, his vote numbers aren't moving. no one really knows who will be saved. but bbs alexa, bbs anji and bbs kyle."
1463218362578706433,"Ano ito scammys, gamitan para sa views pero di bibigay sa kanila ang para sa kanila??? Lokohan na naman ba ha?","ano ito scammys, gamitan para sa views pero di bibigay sa kanila ang para sa kanila? lokohan na naman ba ha?","what is this, scammys? using them for views but not giving them what's due to them??? is this a joke again, huh?"
1463211868328054786,Nakakatakot ma inlove mga tropa ko. Parang ibang tao.,nakakatakot ma inlove mga tropa ko. parang ibang tao.,it's scary when my friends fall in love. they're like different people.
1463214982502313987,‘di naman sinasabing si Willainne ito pero parang ganoon na nga,di naman sinasabing si willainne ito pero parang ganoon na'nga.,"it's not explicitly stated that this is willainne, but it seems to be the case."
1463215570401198088,Ibang personality niya yun. Si William ata yun,ibang personality niya yun. si william ata yun.,that's his other personality. i think that's william.
1463149629118160900,"Pabor ba kayo sa ""TANDEM VOTE""? #ItuloyAngPagbabago #SMNIElectionWatch2022 #Halalan2022",pabor ba kayo sa tandem vote?,"are you in favor of the ""tandem vote""?"
1463218725264531457,Parang tinanggalan nyo narin ng karapatan ang bawat @botante na mamili ng kanilang iboboto pag ginawa nyo yan...,parang tinanggalan nyo narin ng karapatan ang bawat na mamili ng kanilang iboboto pag ginawa nyo yan.,it's like you're also taking away the right of every voter to choose who they will vote for if you do that...
1468664708685524992,Hahahaha ano tinanggal punta ka po ng US ganyan po sistema nila 2 party system ang vote nila doon.,hahahaha ano tinanggal punta ka po ng us ganyan po sistema nila to party system ang vote nila doon.,"hahahaha what was removed? go to the us, that's their system, they have a two-party system for voting there."
1463218398926893056,"every time na nakikita ko si junghwan parang ang gaang sa pakiramdam i mean he's so soft, a baaaaby. must protect at all cost","every time na nakikita ko si junghwan parang ang gaang sa pakiramdam i mean he's so soft, a baaaaby. must protect at all cost.","every time i see junghwan, i feel so light. i mean, he's so soft, a baby. must protect at all costs."
1463218285474828297,"Amoy single sa pasko, parang last year lang naamoy ko rin.","amoy single sa pasko, parang last year lang naamoy ko rin.","smells like i'll be single for christmas, just like i smelled last year."
1463216878113886211,I want to write AU pero parang ang dami ko pang priorities,i want to write au pero parang ang dami ko pang.,i want to write an au but it seems i have too many other priorities.
1463214643267072000,Parang first time ko ulit makahinga haha,parang first time ko ulit makahinga haha.,"it's like the first time i can breathe again, haha."
1463216983739015170,parang want ko magpalasik...,parang want ko magpalasik.,i think i want to get lasik...
1463217098054795267,super nagsstruggle nako sa labo ng eyes ko,super nagsstruggle nako sa labo ng eyes ko.,i'm really struggling with my blurry eyes.
1463214513436741634,Last na 'to. Pero parang tanim bala lang sa pinas.,last na 'to. pero parang tanim bala lang sa pinas.,this is the last one. but it's like the bullet-planting scam in the philippines.
1463214782241116162,May pa Q & A portion sila OMG,may pa ako a portion sila oh my god.,"they have a q&a portion, omg."
1463214980908478465,AHAHAHAHA parang ol class lang,ahahahaha parang ol class lang.,ahahaha just like online class
1463215861817167873,parang i want wonie pc????,parang i want wonie pc?,i think i want a wonie pc????
1463215948379287553,"i know na hindi lang si anji at kd ang apektado dito, tayo rin apektado. isang mahigpit na yakap para sa lahat : ((","i know na hindi lang si anji at kd ang apektado dito, tayo rin apektado. isang mahigpit na yakap para sa lahat: ((.","i know that it's not just anji and kd who are affected here, we are also affected. a big hug for everyone : (("
1463216419022143495,Alam mo yung feeling na parang mas nakakainsecure na wala pa akong anak at this age? Bat ganun?,alam mo yung feeling na parang mas nakakainsecure na wala pa akong anak at this age? bat ganun?,you know that feeling where it's more insecure that i don't have a child at this age? why is it like that?
1463216482960101380,parang bet ko to,parang bet ko to.,i think i like this.
1463216143427006469,ano ganap parang dami ko na namiss wjdijdxn,ano ganap parang dami ko na namiss wjdijdxn.,"what's up, it feels like i've missed a lot."
1463218029924286464,Parang kami lang nung gdm late night talk days,parang kami lang nung gdm late night talk days.,it's just like us during the gdm late night talk days.
1463214189112033281,tarot reader: lemme pull out some letters that will be part of your spouse's name.... an H & an I! me: YonasHIro? KawasHIrI? Kim SHeokjIn??,tarot reader: lemme pull out some letters that will be part of your spouse's name. an h an i! me: yonashiro? kawashiri? kim sheokjin?,tarot reader: let me pull out some letters that will be part of your spouse's name... an h & an i! me: yonashiro? kawashiri? kim sheokjin??
